ValuationID,PropertyID,ValuationDate,LandValue,BuildingValue,TotalValue
37804,25512,2010-11-02,,,
37805,25512,2013-11-12,,,
37806,25512,2010-10-28,,,
37807,25512,2014-09-23,,,
37808,25512,2010-07-16,,,
37809,25512,2014-05-25,,,
37810,25512,2010-12-01,,,
37811,25512,2017-04-19,,,
37812,25512,2013-09-02,,,
37813,25512,2013-09-04,,,
37814,25512,2016-04-23,,,
37815,25512,2011-03-07,,,
37816,25512,,207000,53000,261800
37817,25512,2016-07-28,,,
37818,25512,2015-01-28,,,
37819,25512,2013-01-17,,,
37820,25512,2015-10-08,,,
37821,25512,2013-07-14,200000,0,200000
37822,25512,2011-03-29,200000,0,200000
37823,25512,2015-03-19,200000,123400,331400
37824,25512,2011-07-05,200000,123400,331400
37825,25512,2015-05-13,200000,115000,315000
37826,25512,,200000,115000,315000
37827,25512,2012-02-26,198500,97700,298400
37828,25512,2016-02-23,,,
37829,25512,2015-04-11,270000,0,270000
37830,25512,2016-02-10,270000,293700,564900
37831,25512,2012-05-15,220500,204500,429200
37832,25512,2015-10-30,200000,106000,306000
37833,25512,2013-10-13,200000,128600,329400
37834,25512,2015-04-26,199000,102000,301000
37835,25512,2013-09-27,276700,2073100,2467000
37836,25512,2016-04-09,198500,266800,465300
37837,25512,2012-12-03,150000,64600,214600
37838,25512,2010-09-22,150000,67000,217000
37839,25512,2013-03-14,,,
37840,25512,2015-01-28,,,
37841,25512,2015-04-06,,,
37842,25512,2014-10-23,,,
37843,25512,,,,
37844,25512,2015-06-12,,,
37845,25512,2010-07-20,,,
37846,25512,2015-05-04,,,
37847,25512,2013-08-15,,,
37848,25512,,,,
37849,25512,2011-05-14,,,
37850,25512,2012-07-18,,,
37851,25512,2012-11-07,,,
37852,25512,2016-11-14,,,
37853,25512,2013-06-29,,,
37854,25512,,,,
37855,25512,2014-03-08,,,
37856,25512,2016-03-09,,,
37857,25512,2011-03-31,,,
37858,25512,2017-07-08,,,
37859,25512,2012-04-04,,,
37860,25512,2013-06-07,,,
37861,25512,2016-11-30,,,
37862,25512,2013-04-09,,,
37863,25512,2011-10-11,,,
37864,25512,2015-01-05,,,
37865,25512,2014-05-18,,,
37866,25512,2015-07-25,,,
37867,25512,2014-07-05,456000,742300,1258000
37868,25512,2015-03-06,497600,653100,1156100
37869,25512,2012-09-08,456000,178800,634800
37870,25512,2012-03-25,456000,178800,634800
37871,25512,2017-10-04,456000,662600,1140200
37872,25512,2015-07-02,456000,662600,1140200
37873,25512,2011-06-05,285000,336800,666800
37874,25512,2015-01-23,285000,809400,1094400
37875,25512,2017-03-19,285000,809400,1094400
37876,25512,,456000,0,456000
37877,25512,2016-12-20,456000,0,456000
37878,25512,2016-07-31,456000,0,456000
37879,25512,2011-11-22,285000,125600,410600
37880,25512,2014-04-12,285000,61300,346300
37881,25512,2010-07-21,285000,197700,482700
37882,25512,2013-10-01,285000,242000,527000
37883,25512,2012-12-12,285000,257000,563600
37884,25512,2017-04-28,285000,183400,468400
37885,25512,2014-01-04,285000,234000,528400
37886,25512,2010-10-15,285000,370700,655700
37887,25512,2010-09-03,285000,841800,1126800
37888,25512,,285000,841800,1126800
37889,25512,2010-05-03,285000,298100,583100
37890,25512,2017-09-12,285000,190700,475700
37891,25512,2015-12-11,245000,230400,475400
37892,25512,2014-02-11,245000,203300,448300
37893,25512,2010-04-16,245000,135700,380700
37894,25512,2013-06-23,245000,142700,387700
37895,25512,2011-02-24,245000,161600,406600
37896,25512,2014-10-27,245000,133800,378800
37897,25512,2011-01-15,245000,170800,415800
37898,25512,2010-04-12,196000,152900,348900
37899,25512,2017-05-22,245000,168100,413100
37900,25512,2017-12-11,245000,133000,378000
37901,25512,2013-11-04,245000,194800,439800
37902,25512,2011-02-18,281800,141100,425200
37903,25512,2017-03-31,245000,150600,395600
37904,25512,2011-02-28,245000,158900,403900
37905,25512,2015-05-20,245000,829400,1077200
37906,25512,,245000,942000,1187000
37907,25512,,281800,296000,594200
37908,25512,2012-01-24,281800,296000,594200
37909,25512,2014-07-23,250000,778600,1028600
37910,25512,2011-12-05,245000,973700,1218700
37911,25512,2010-06-07,245000,973700,1218700
37912,25512,2012-08-18,311100,635000,946100
37913,25512,2017-11-11,268900,467100,737400
37914,25512,2013-07-26,245000,202200,447200
37915,25512,2013-05-24,245000,126000,371000
37916,25512,,245000,126000,371000
37917,25512,2012-05-26,245000,126000,371000
37918,25512,2013-07-23,245000,188500,434300
37919,25512,2010-06-13,245000,140600,385600
37920,25512,2016-03-11,245000,160700,428200
37921,25512,2010-08-04,245000,160500,409900
37922,25512,2011-06-13,245000,160500,409900
37923,25512,2012-07-24,245000,709300,954300
37924,25512,2013-05-23,196000,152000,349200
37925,25512,2011-01-06,196000,152000,349200
37926,25512,2014-04-19,,,
37927,25512,2013-03-12,,,
37928,25512,,,,
37929,25512,2013-06-26,,,
37930,25512,2011-11-16,355800,471400,876500
37931,25512,2017-03-28,295400,2673700,3010900
37932,25512,2016-03-31,272700,468800,741500
37933,25512,2013-10-02,297300,120900,418200
37934,25512,2014-12-25,268900,1346100,1615000
37935,25512,,268900,1346100,1615000
37936,25512,2010-10-01,272700,515100,819800
37937,25512,2016-09-04,271400,2134400,2405800
37938,25512,2013-08-21,271400,2134400,2405800
37939,25512,2015-11-02,275800,519200,796900
37940,25512,2011-12-30,308000,957400,1288600
37941,25512,2016-06-07,152000,104700,258500
37942,25512,2016-05-13,190000,120300,310300
37943,25512,2013-10-24,152000,111900,263900
37944,25512,2013-11-29,152000,111900,263900
37945,25512,,152000,103200,255200
37946,25512,2015-01-20,171000,342900,513900
37947,25512,2013-08-28,190000,239700,429700
37948,25512,2014-03-14,270000,120100,390100
37949,25512,2014-08-17,230000,288200,519000
37950,25512,2017-03-08,230000,0,230000
37951,25512,2016-01-01,230000,190700,426900
37952,25512,2012-08-13,,,
37953,25512,2012-10-07,,,
37954,25512,2013-05-01,203500,512000,716300
37955,25512,,203500,512000,716300
37956,25512,2016-10-30,203500,112000,315500
37957,25512,2014-05-21,203500,103700,307200
37958,25512,,203500,675900,879400
37959,25512,2014-06-26,203500,675900,879400
37960,25512,2015-03-21,203500,166500,370000
37961,25512,2012-05-22,203500,682900,886400
37962,25512,2015-07-26,203500,682900,886400
37963,25512,2015-10-11,203500,146400,353900
37964,25512,2016-06-12,203500,153700,367500
37965,25512,2016-07-12,203500,138000,341500
37966,25512,2013-09-17,203500,895700,1099200
37967,25512,2017-12-15,203500,895700,1099200
37968,25512,2010-01-06,203500,742200,945700
37969,25512,2016-10-05,203500,118200,321700
37970,25512,2016-06-16,,,
37971,25512,2014-05-21,200000,221400,423900
37972,25512,2017-10-08,,,
37973,25512,2015-08-10,200000,160700,368500
37974,25512,2010-02-15,200000,114300,314800
37975,25512,2012-09-09,203500,94100,297600
37976,25512,2010-06-28,203500,121900,325400
37977,25512,2012-01-18,203500,310300,513800
37978,25512,2013-06-19,203500,142800,346300
37979,25512,2012-11-17,203500,130000,333500
37980,25512,,,,
37981,25512,2015-09-03,,,
37982,25512,2011-03-20,,,
37983,25512,2017-03-04,,,
37984,25512,2016-11-14,,,
37985,25512,2012-09-29,,,
37986,25512,2016-01-08,,,
37987,25512,2012-03-13,,,
37988,25512,2010-06-13,,,
37989,25512,2012-03-10,,,
37990,25512,2010-05-25,,,
37991,25512,2011-06-15,,,
37992,25512,2010-11-08,,,
37993,25512,2013-03-24,,,
37994,25512,2016-09-28,,,
37995,25512,2014-06-03,,,
37996,25512,2015-11-27,,,
37997,25512,2017-03-26,,,
37998,25512,2012-03-13,,,
37999,25512,2015-03-09,,,
38000,25512,2015-05-09,,,
38001,25512,,,,
38002,25512,2013-12-30,,,
38003,25512,2014-08-31,,,
38004,25512,2012-08-12,,,
38005,25512,2015-08-20,,,
38006,25512,2012-04-07,,,
38007,25512,2010-08-05,,,
38008,25512,2012-04-27,,,
38009,25512,2013-10-22,,,
38010,25512,2017-01-03,,,
38011,25512,,,,
38012,25512,2014-12-21,203500,215700,419200
38013,25512,2013-09-25,236800,730400,967200
38014,25512,2015-10-27,275200,156600,431800
38015,25512,2016-09-09,275200,248800,524000
38016,25512,2012-01-19,275200,322400,597600
38017,25512,2017-02-20,19300,0,19300
38018,25512,2012-06-05,414500,822000,1288400
38019,25512,2016-02-27,430500,117300,557200
38020,25512,2016-07-30,200000,170400,370400
38021,25512,2017-03-17,,,
38022,25512,2011-04-12,270000,125200,395200
38023,25512,2015-07-08,200000,182500,383500
38024,25512,,236500,148200,384700
38025,25512,,275200,822500,1097700
38026,25512,2014-11-23,275200,822500,1097700
38027,25512,2014-03-04,275200,347400,622600
38028,25512,2011-02-28,200000,108400,317800
38029,25512,2012-01-10,200000,232300,432300
38030,25512,2013-10-21,200000,232300,432300
38031,25512,2017-02-24,200000,153700,365600
38032,25512,,200000,241700,452000
38033,25512,2014-07-06,200000,223100,423100
38034,25512,2016-09-17,200000,900300,1100300
38035,25512,,200000,755600,955600
38036,25512,2010-04-23,200000,755600,955600
38037,25512,2016-08-16,200000,561600,761600
38038,25512,2014-01-07,200000,229800,429800
38039,25512,,200000,156700,369700
38040,25512,2017-05-21,200000,127500,327500
38041,25512,2011-01-04,200000,122800,322800
38042,25512,2017-01-12,200000,122800,322800
38043,25512,2017-12-30,200000,146200,347000
38044,25512,2015-02-20,200000,104500,305300
38045,25512,2015-07-30,,,
38046,25512,2012-04-05,200000,496600,696600
38047,25512,2011-12-01,200000,496600,696600
38048,25512,2013-08-09,,,
38049,25512,2014-02-01,200000,214800,428300
38050,25512,2013-02-04,203500,125900,329400
38051,25512,2016-04-06,203500,120900,324400
38052,25512,2013-05-22,275200,454100,729300
38053,25512,2016-09-11,275200,1172400,1447600
38054,25512,2012-11-12,,,
38055,25512,2014-12-21,,,
38056,25512,2012-10-14,,,
38057,25512,2016-06-16,,,
38058,25512,2014-10-13,,,
38059,25512,2012-09-06,,,
38060,25512,2013-09-12,,,
38061,25512,2010-09-09,,,
38062,25512,2013-04-16,,,
38063,25512,2016-11-27,,,
38064,25512,2010-01-21,,,
38065,25512,,,,
38066,25512,2015-04-27,,,
38067,25512,2017-11-30,,,
38068,25512,2012-04-07,,,
38069,25512,,,,
38070,25512,2013-04-26,,,
38071,25512,2014-10-22,,,
38072,25512,2014-03-12,,,
38073,25512,2011-12-14,,,
38074,25512,,,,
38075,25512,,,,
38076,25512,2012-08-06,275200,494600,769800
38077,25512,2015-02-02,311800,1321700,1633500
38078,25512,2011-04-11,311800,1321700,1633500
38079,25512,,275200,161100,436300
38080,25512,2016-07-02,311800,512300,837200
38081,25512,2015-02-08,599100,354100,990000
38082,25512,,599100,354100,990000
38083,25512,2014-01-18,275200,445100,720300
38084,25512,2013-10-16,275200,260300,542800
38085,25512,2014-08-07,275200,379900,655100
38086,25512,,275200,818700,1093900
38087,25512,2012-08-29,275200,818700,1093900
38088,25512,2013-01-05,520000,5824300,6402600
38089,25512,2017-09-07,520000,5824300,6402600
38090,25512,2016-12-03,849600,1541400,2467100
38091,25512,2015-02-01,434600,0,434600
38092,25512,2010-06-18,561000,1917300,2566100
38093,25512,2016-05-09,360000,579000,997600
38094,25512,2017-03-31,370400,271700,679300
38095,25512,2017-05-06,200000,64000,264000
38096,25512,2016-11-27,200000,64000,264000
38097,25512,2014-09-15,200000,50700,250700
38098,25512,2016-03-15,200000,307100,549300
38099,25512,2011-02-17,200000,638300,838300
38100,25512,2017-03-12,200000,638300,838300
38101,25512,2010-05-22,200000,547400,747400
38102,25512,2010-03-20,160000,55900,217100
38103,25512,2014-08-22,160000,55900,217100
38104,25512,2016-07-10,160000,55900,217100
38105,25512,,160000,67000,228200
38106,25512,2017-05-16,180000,96000,276000
38107,25512,2013-03-01,200000,322200,533400
38108,25512,2010-01-25,200000,127600,327600
38109,25512,2010-03-25,200000,136000,336000
38110,25512,2015-05-06,230000,155900,385900
38111,25512,2010-12-17,200000,158300,358500
38112,25512,2016-05-08,200000,130300,352400
38113,25512,2015-08-11,200000,130300,352400
38114,25512,2013-02-08,200000,219600,419600
38115,25512,2015-05-17,200000,334900,534900
38116,25512,2012-12-05,,,
38117,25512,,,,
38118,25512,2017-07-17,200000,73300,273300
38119,25512,2010-10-12,,,
38120,25512,,200000,63800,264600
38121,25512,2011-12-22,236800,143200,380000
38122,25512,2011-09-14,203500,139700,343200
38123,25512,2014-03-06,203500,868000,1071500
38124,25512,2017-05-05,203500,868000,1071500
38125,25512,2017-04-12,203500,868000,1071500
38126,25512,2016-11-24,203500,145600,350700
38127,25512,2013-07-11,203500,349400,555900
38128,25512,2010-01-04,203500,624000,827500
38129,25512,2016-10-23,203500,624000,827500
38130,25512,2015-10-08,203500,685500,938000
38131,25512,2011-11-03,203500,685500,938000
38132,25512,2010-11-09,203500,111300,315100
38133,25512,2015-12-04,203500,48000,251500
38134,25512,2014-12-15,250000,82900,332900
38135,25512,2016-01-13,268600,272900,543300
38136,25512,2013-01-18,384300,775900,1187200
38137,25512,2014-05-25,384300,775900,1187200
38138,25512,2013-06-04,382800,892600,1275400
38139,25512,2012-05-27,250000,226100,482400
38140,25512,2016-07-05,,,
38141,25512,2016-06-29,,,
38142,25512,,,,
38143,25512,2015-03-01,,,
38144,25512,2012-07-26,,,
38145,25512,2017-12-12,,,
38146,25512,2011-03-30,,,
38147,25512,2015-09-21,,,
38148,25512,2017-01-04,,,
38149,25512,2011-10-14,,,
38150,25512,2016-02-23,,,
38151,25512,2014-02-12,,,
38152,25512,2010-06-13,,,
38153,25512,2011-10-15,,,
38154,25512,2011-07-18,,,
38155,25512,2011-10-01,,,
38156,25512,2012-12-28,,,
38157,25512,,,,
38158,25512,2011-03-11,,,
38159,25512,2014-05-23,,,
38160,25512,2014-04-17,,,
38161,25512,2017-09-28,,,
38162,25512,2015-09-11,,,
38163,25512,2016-10-01,,,
38164,25512,2017-02-19,298600,233100,553300
38165,25512,2013-06-10,285000,221600,506600
38166,25512,2013-11-13,285000,275000,560000
38167,25512,2010-10-03,285000,267300,552300
38168,25512,,625000,2490600,3151300
38169,25512,2011-01-30,465000,377800,842800
38170,25512,2012-02-22,250000,158600,408600
38171,25512,2014-01-10,509800,404100,939300
38172,25512,2016-07-23,526600,87800,676700
38173,25512,,200000,267700,502200
38174,25512,,200000,121400,338300
38175,25512,2013-01-03,200000,116000,316000
38176,25512,2010-10-22,200000,102700,346900
38177,25512,,160000,69700,229700
38178,25512,2011-07-02,200000,70300,270300
38179,25512,2015-09-13,458400,1858400,2361000
38180,25512,2010-02-08,200000,456700,695900
38181,25512,2016-05-28,200000,113200,313200
38182,25512,2017-05-29,200000,477200,677200
38183,25512,2017-03-30,200000,63100,263100
38184,25512,2017-04-20,200000,168000,368000
38185,25512,2014-07-30,200000,168000,368000
38186,25512,2013-02-28,200000,0,200000
38187,25512,2011-02-18,,,
38188,25512,2010-04-03,,,
38189,25512,2014-12-10,250000,81500,340700
38190,25512,2016-10-16,250000,551000,801000
38191,25512,2012-06-13,200000,520000,720000
38192,25512,2017-03-20,250000,399700,649700
38193,25512,2017-07-18,250000,160400,412200
38194,25512,,250000,231100,481100
38195,25512,2010-04-04,250000,305600,555600
38196,25512,,250000,1221600,1471600
38197,25512,2013-12-06,250000,539400,789400
38198,25512,,250000,286200,536200
38199,25512,2011-05-02,277400,237900,515300
38200,25512,2017-07-26,250000,165000,415000
38201,25512,2011-02-09,250000,381100,643200
38202,25512,2016-06-24,250000,381100,643200
38203,25512,2013-11-10,250000,264000,514000
38204,25512,2012-06-11,378900,999300,1378200
38205,25512,,250000,0,250000
38206,25512,2015-05-27,250000,91500,349600
38207,25512,2017-02-23,250000,166700,416700
38208,25512,,302400,1162000,1464400
38209,25512,2011-05-12,250000,139900,389900
38210,25512,2015-06-23,250000,923800,1173800
38211,25512,2016-02-28,250000,309000,585100
38212,25512,2012-04-01,250000,574700,824700
38213,25512,2011-11-13,250000,98100,348100
38214,25512,2010-12-12,250000,202600,452600
38215,25512,2017-12-22,200000,215900,415900
38216,25512,2010-08-31,200000,215900,415900
38217,25512,2015-08-07,200000,56500,256500
38218,25512,2015-03-05,200000,392100,629400
38219,25512,,200000,266000,466000
38220,25512,,200000,363800,563800
38221,25512,2013-05-10,200000,212500,412500
38222,25512,2017-04-08,28400,183300,213300
38223,25512,2017-05-26,35500,124700,162100
38224,25512,2015-09-04,35500,124700,162100
38225,25512,2016-04-24,35500,146300,181800
38226,25512,,35500,204200,239700
38227,25512,2015-03-17,35500,122300,157800
38228,25512,2011-08-05,35500,186300,221800
38229,25512,2012-03-20,35500,205000,240500
38230,25512,2016-02-20,35500,186200,221700
38231,25512,2013-11-21,35500,160900,196400
38232,25512,2016-08-05,35500,151300,186800
38233,25512,2014-09-10,28400,155100,183500
38234,25512,2014-08-02,35500,167800,203300
38235,25512,2015-08-08,35500,150600,197300
38236,25512,2013-03-21,35500,157000,192500
38237,25512,2015-06-07,35500,188900,224400
38238,25512,2016-10-19,35500,128200,163700
38239,25512,,35500,128500,164000
38240,25512,2014-04-13,35500,132400,167900
38241,25512,2010-11-30,35500,147200,182700
38242,25512,,35500,186300,221800
38243,25512,2013-08-08,35500,184700,220200
38244,25512,2013-09-26,35500,184700,220200
38245,25512,2017-03-14,35500,149000,184500
38246,25512,2010-06-13,35500,126900,163200
38247,25512,2012-07-07,35500,143400,178900
38248,25512,2013-09-06,20100,113100,133200
38249,25512,2015-07-25,26500,92600,119100
38250,25512,2013-06-11,78000,29200,107200
38251,25512,2016-12-19,21500,284600,306100
38252,25512,2013-10-01,35500,165200,200700
38253,25512,2012-04-07,16000,77200,105900
38254,25512,2015-04-22,16000,88800,107100
38255,25512,2014-12-28,16000,278800,294800
38256,25512,2016-03-28,16000,278800,294800
38257,25512,2015-08-28,16000,36000,53100
38258,25512,2017-05-14,16000,36000,53100
38259,25512,2010-04-04,16000,36000,53100
38260,25512,2012-02-08,16000,39200,56200
38261,25512,2012-10-19,16000,83000,99000
38262,25512,,16000,36300,52300
38263,25512,2016-03-15,16000,36300,52300
38264,25512,2016-11-17,16000,73000,91400
38265,25512,2014-10-09,16000,71800,87800
38266,25512,2012-03-17,16000,231000,247000
38267,25512,2011-02-06,16000,231000,247000
38268,25512,2012-03-29,16000,58300,74600
38269,25512,2012-10-05,16000,115300,131300
38270,25512,2012-05-20,16000,115300,131300
38271,25512,2011-06-28,16000,78300,97200
38272,25512,2016-07-01,16000,78300,97200
38273,25512,2014-05-22,16000,65300,81300
38274,25512,2014-08-06,16000,65300,81300
38275,25512,2012-03-11,16000,56500,72500
38276,25512,2014-12-28,16000,73600,89600
38277,25512,2013-06-12,16000,59100,83800
38278,25512,2016-02-10,16000,231000,247000
38279,25512,2017-09-26,16000,231000,247000
38280,25512,2013-10-15,16000,74600,108500
38281,25512,2017-10-08,16000,0,16000
38282,25512,2016-12-21,16000,0,16000
38283,25512,,16000,0,16000
38284,25512,2012-08-06,16000,0,16000
38285,25512,2014-12-20,16000,0,16000
38286,25512,2011-09-24,16000,41800,58000
38287,25512,2014-02-26,16000,41800,58000
38288,25512,2010-01-27,16000,87000,103000
38289,25512,2015-09-01,16000,87000,103000
38290,25512,2012-07-28,16000,78800,98100
38291,25512,2011-06-25,16000,0,16000
38292,25512,,16000,62900,84800
38293,25512,2017-05-24,16000,38100,54100
38294,25512,2012-02-11,16000,71000,87000
38295,25512,2017-02-13,16000,47300,63300
38296,25512,2017-11-30,16000,137700,153700
38297,25512,2017-09-11,16000,90900,106900
38298,25512,2013-06-15,16000,63100,79100
38299,25512,2013-07-06,16000,63100,79100
38300,25512,2015-04-25,16000,63100,79100
38301,25512,2014-04-24,16000,231000,247000
38302,25512,2014-06-11,16000,231000,247000
38303,25512,2012-05-05,16000,40100,56100
38304,25512,2014-02-18,13400,194400,207800
38305,25512,,13400,194400,207800
38306,25512,2014-06-01,16000,52500,68500
38307,25512,2015-06-25,16000,60100,78600
38308,25512,2017-11-02,16000,185400,201400
38309,25512,2017-06-30,16000,185400,201400
38310,25512,2015-02-03,16000,73800,89800
38311,25512,2011-10-24,16000,143600,159600
38312,25512,2014-10-23,16000,143600,159600
38313,25512,2017-06-05,16000,106200,122200
38314,25512,,16000,106200,122200
38315,25512,2014-10-21,16000,31100,47100
38316,25512,2010-01-29,16000,162300,178300
38317,25512,2016-11-18,16000,193700,209700
38318,25512,2011-04-20,16000,193700,209700
38319,25512,2010-12-21,16000,193700,209700
38320,25512,2017-02-02,16000,71400,87400
38321,25512,,16000,41300,57300
38322,25512,2013-11-04,16000,79700,95700
38323,25512,2017-08-04,16000,0,16000
38324,25512,2012-01-07,16000,66800,82800
38325,25512,2011-11-04,16000,46700,62700
38326,25512,,16000,75200,93000
38327,25512,2016-09-24,16000,33400,49400
38328,25512,2016-10-14,16000,106900,122900
38329,25512,2011-09-12,16000,57500,73500
38330,25512,2010-07-15,16000,86900,104900
38331,25512,2012-01-22,16000,86900,104900
38332,25512,2012-08-11,16000,229700,245700
38333,25512,2017-12-28,16000,229700,245700
38334,25512,2014-11-10,16000,229700,245700
38335,25512,2011-08-24,16000,179700,195700
38336,25512,2011-08-11,16000,179700,195700
38337,25512,2014-12-25,16000,179700,195700
38338,25512,2012-07-18,16000,40300,56300
38339,25512,2010-04-02,16000,115600,132000
38340,25512,2010-04-27,16000,45100,61100
38341,25512,2017-10-08,16000,53000,69000
38342,25512,2013-07-21,16000,67000,89000
38343,25512,2015-01-04,16000,130700,146700
38344,25512,2014-04-04,16000,130700,146700
38345,25512,2016-05-14,16000,74500,90500
38346,25512,2013-07-20,16000,74500,90500
38347,25512,2011-08-17,9500,44800,54300
38348,25512,2011-04-08,9500,48700,58200
38349,25512,2010-11-22,16000,132600,148600
38350,25512,2013-01-03,16000,308400,324400
38351,25512,2015-02-18,16000,308400,324400
38352,25512,2011-09-03,16000,241600,257600
38353,25512,2015-08-20,16000,241600,257600
38354,25512,2011-08-17,16000,225800,241800
38355,25512,2014-02-09,16000,0,16000
38356,25512,2014-07-27,16000,215200,231900
38357,25512,2012-11-07,16000,215200,231900
38358,25512,2015-10-13,16000,249600,265600
38359,25512,2013-12-11,26000,119200,145200
38360,25512,2015-02-25,26000,67400,95800
38361,25512,2013-02-18,26000,67400,95800
38362,25512,2014-01-25,26000,110600,136600
38363,25512,2013-07-27,26000,111800,137800
38364,25512,2011-02-28,26000,155700,195000
38365,25512,2011-05-24,26000,132200,159200
38366,25512,2013-11-14,26000,85800,116400
38367,25512,,26000,87500,121200
38368,25512,2017-02-17,104000,0,127700
38369,25512,2015-12-08,26000,0,26000
38370,25512,2014-08-12,26000,0,26000
38371,25512,,26000,0,26000
38372,25512,2010-11-11,300,0,300
38373,25512,2015-08-12,26000,84700,114200
38374,25512,2013-11-30,26000,104700,130700
38375,25512,2010-01-04,26000,110200,142900
38376,25512,2011-07-09,26000,77200,112800
38377,25512,2013-03-14,26000,85300,114300
38378,25512,2015-08-27,26000,94900,120900
38379,25512,2014-04-17,26000,0,26000
38380,25512,2013-03-19,26000,88800,114800
38381,25512,2016-01-30,26000,73100,103100
38382,25512,2016-06-25,26000,109800,135800
38383,25512,2014-10-31,26000,80500,107800
38384,25512,2017-01-25,26000,77700,106700
38385,25512,2014-07-16,26000,109100,135100
38386,25512,2010-05-11,26000,94100,132700
38387,25512,2015-06-17,26000,127700,153700
38388,25512,2015-02-06,26000,172500,216000
38389,25512,2015-06-10,26000,172500,216000
38390,25512,2012-08-02,26000,126900,154800
38391,25512,2017-03-22,26000,87600,121300
38392,25512,2010-02-24,26000,138800,169800
38393,25512,2011-08-21,26000,99600,136200
38394,25512,2016-03-08,26000,274300,300300
38395,25512,2013-09-11,26000,274300,300300
38396,25512,2013-06-16,1000,0,1000
38397,25512,2010-02-27,26000,122400,151100
38398,25512,2015-02-06,26000,132900,158900
38399,25512,2012-02-09,26000,132900,158900
38400,25512,2014-09-07,26000,126300,158100
38401,25512,2015-10-06,25000,81000,106000
38402,25512,2013-03-04,16000,194900,211400
38403,25512,2017-03-15,16000,71400,94600
38404,25512,2012-08-08,26000,300600,336600
38405,25512,2016-02-23,26000,79200,105200
38406,25512,2011-09-28,26000,137700,174100
38407,25512,2017-10-16,26000,137700,174100
38408,25512,2013-11-23,26000,114500,140500
38409,25512,2010-07-11,26000,0,26000
38410,25512,2015-08-31,26000,123500,149500
38411,25512,2015-09-07,26000,84400,110600
38412,25512,2014-09-01,26000,159100,185100
38413,25512,2017-06-06,26000,159100,185100
38414,25512,2017-07-08,26000,155500,183600
38415,25512,2015-06-24,26000,155800,186300
38416,25512,2011-12-15,26000,117200,149600
38417,25512,,26000,56000,82000
38418,25512,2013-10-17,26000,57800,85400
38419,25512,2011-04-18,26000,77400,103400
38420,25512,2012-09-18,16000,138800,154800
38421,25512,2016-10-09,26000,128100,154100
38422,25512,2011-01-18,26000,60100,105100
38423,25512,2016-11-27,26000,121100,164300
38424,25512,2012-09-02,26000,0,26000
38425,25512,2014-10-01,26000,259900,285900
38426,25512,2014-09-15,26000,259900,285900
38427,25512,2017-08-14,26000,259900,285900
38428,25512,2011-02-18,26000,259900,285900
38429,25512,2010-12-23,26000,0,26000
38430,25512,2010-07-30,26000,121600,150900
38431,25512,2014-01-18,25000,104000,129000
38432,25512,2014-03-06,25000,95700,120700
38433,25512,2015-06-09,25000,66500,91500
38434,25512,2017-08-18,25000,64400,91600
38435,25512,,25000,67200,92200
38436,25512,2016-07-07,25000,88000,113000
38437,25512,2010-08-26,25000,58600,84400
38438,25512,2016-09-20,25000,58600,84400
38439,25512,2016-07-30,25000,80600,105600
38440,25512,2013-11-15,25000,80600,105600
38441,25512,2015-07-11,25000,83900,108900
38442,25512,2017-09-21,25000,65100,93000
38443,25512,2010-08-01,25000,65100,93000
38444,25512,2013-12-29,25000,64600,95700
38445,25512,2010-07-06,25000,0,25000
38446,25512,2015-10-19,25000,86000,111900
38447,25512,2013-08-20,25000,72100,97100
38448,25512,2013-05-03,25000,85000,110000
38449,25512,2012-03-25,25000,90700,116500
38450,25512,2014-03-23,25000,109000,134000
38451,25512,2016-04-28,25000,95100,121700
38452,25512,2017-04-14,25000,90900,115900
38453,25512,2014-11-27,25000,98800,129100
38454,25512,,25000,98800,129100
38455,25512,2013-08-31,25000,119100,146800
38456,25512,2012-04-18,25000,104500,129500
38457,25512,2017-02-01,25000,122000,147000
38458,25512,2014-01-25,21600,88200,109800
38459,25512,2014-11-21,36300,0,36300
38460,25512,2014-02-14,25000,109200,134200
38461,25512,2014-03-31,25000,132400,157400
38462,25512,2017-10-08,25000,94400,120300
38463,25512,2012-01-17,25000,98500,123500
38464,25512,2017-09-10,25000,72400,97400
38465,25512,2015-09-07,25000,137100,162100
38466,25512,2017-05-20,18800,72900,91700
38467,25512,2013-05-02,25000,134800,159800
38468,25512,2010-03-30,25000,134800,159800
38469,25512,2012-03-14,21800,101900,123700
38470,25512,2013-08-07,,,
38471,25512,2016-02-23,,,
38472,25512,2013-08-14,,,
38473,25512,2017-07-04,,,
38474,25512,2015-09-19,,,
38475,25512,2013-02-13,16000,195900,211900
38476,25512,2013-07-13,16000,195900,211900
38477,25512,2017-01-21,16000,59400,75400
38478,25512,,16000,0,16000
38479,25512,2012-09-17,16000,0,16000
38480,25512,2014-12-10,16000,0,16000
38481,25512,2017-05-28,16000,57000,73000
38482,25512,2012-07-20,16000,57000,73000
38483,25512,2012-01-28,16000,45600,61600
38484,25512,2015-10-27,16000,127700,146900
38485,25512,2010-09-05,16000,127700,146900
38486,25512,2010-12-10,16000,0,16000
38487,25512,2012-07-09,16000,150200,170900
38488,25512,2010-08-09,16000,150200,170900
38489,25512,2011-09-15,16000,95800,111800
38490,25512,2014-05-01,16000,95800,111800
38491,25512,2015-09-02,16000,45400,61400
38492,25512,,16000,94300,111000
