SaleID,PropertyID,ClientID,AgentID,SalePrice,SaleDate,CommissionPercentage,TotalCommission
48239,54379,22600,36835,224000,2013-11-20,83.26,6735.42
48240,6774,36927,9002,240000,2016-03-07,59.86,2840.61
48241,37813,14796,43694,265000,2014-09-15,45.95,12390.82
48242,6106,11030,41332,261000,2013-06-28,9.85,723.54
48243,44726,17865,37697,264900,2016-10-06,66.77,3721.21
48244,42888,21208,44182,299900,2016-07-08,72.69,
48245,26518,16302,30811,294990,2015-06-30,6.42,
48246,42706,18967,19743,65000,2016-03-01,74.67,9892.58
48247,11398,46289,30181,277000,2014-07-18,34.98,11501.48
48248,46739,50110,14482,275000,2016-02-25,25.94,4459.03
48249,10760,28508,14102,141300,2014-12-08,59.85,8295.09
48250,14587,19307,8775,159000,2015-08-31,73.13,698.67
48251,18614,6698,272,174500,2015-12-18,36.72,11130.64
48252,11917,5873,9982,145000,2014-12-03,94.89,3321.32
48253,19112,2595,2842,157000,2014-06-04,0.52,4657.04
48254,48471,13683,48334,155000,2014-11-21,23.63,13358.05
48255,21952,50739,2637,134900,2013-04-18,38.83,9805.64
48256,3556,39062,54838,134000,2013-10-15,39.89,6872.7
48257,40367,52598,3874,150000,2016-03-31,67.69,14995.19
48258,44212,14250,17758,135000,2014-10-27,75.01,12050.07
48259,3756,8050,53270,130000,2015-03-18,16.16,11773.04
48260,41689,30293,54003,135000,2015-12-04,29.85,8107.84
48261,32611,38214,3159,150000,2013-04-15,69.99,11343.42
48262,19077,23840,17355,150000,2013-06-07,93.86,
48263,3017,29210,26989,134000,2014-09-10,57.29,10832.06
48264,28363,23560,35983,136000,2013-09-16,40.27,8029.64
48265,9039,30993,32906,135000,2014-04-17,82.05,
48266,23567,28851,25281,150000,2014-09-12,74.05,7634.8
48267,7000,5764,53540,163000,2014-06-04,5.74,13567.02
48268,9693,25498,56318,233000,2016-02-25,78.45,10181.86
48269,51535,671,7441,250000,2016-08-15,25.31,5627.41
48270,22217,28875,38563,194949,2013-06-19,61.25,1039.71
48271,34285,25695,49357,169000,2015-07-24,19.89,4485.34
48272,18544,3654,33568,150000,2015-05-04,,3961.62
48273,48128,48162,9738,150000,2013-12-09,23.95,5823.94
48274,53324,15365,54013,274900,2015-06-19,7.66,200.4
48275,37845,16810,11626,257000,2014-10-10,19.11,6591.99
48276,5599,34558,10824,266000,2014-12-30,19.18,3572.24
48277,9164,30368,2695,355000,2016-02-18,68.31,2490.54
48278,43003,29913,4896,291000,2015-10-29,77.8,606.84
48279,55281,35840,38996,225000,2013-07-17,62.66,8225.1
48280,19612,42194,28695,263900,2015-07-28,0.8,2693.98
48281,31027,14366,37263,385000,2015-06-18,76.26,
48282,6591,48201,40599,380000,2015-06-03,4.08,
48283,54066,44952,53657,340000,2013-06-28,72.27,
48284,39373,13509,36317,137000,2014-05-24,,5363.07
48285,27478,3349,34693,132000,2013-03-13,45.88,10044.03
48286,26741,36054,23995,155000,2016-01-27,87.29,2201.84
48287,17028,37868,30373,137000,2014-04-02,88.95,11428.57
48288,20721,22128,38228,184900,2016-09-26,27.28,922.76
48289,16459,27470,26747,167900,2015-01-02,83.67,4191.81
48290,8971,52269,35600,132000,2013-09-27,11.12,8207.52
48291,31648,49191,27258,175000,2016-04-27,33.91,12328.86
48292,51540,3319,14398,139900,2014-09-12,92.02,10876.87
48293,21692,33919,17034,180500,2016-03-03,32.85,5195.2
48294,4472,4875,38128,185000,2016-06-09,5.3,9472.4
48295,35881,20899,55019,137900,2014-06-09,85.58,
48296,10638,1231,16052,145000,2015-03-09,94.84,4743.85
48297,24405,53513,21101,132000,2013-06-26,99.55,9715.17
48298,28566,48853,52493,160000,2013-10-25,38.68,10087.56
48299,2355,18274,9882,184900,2015-07-29,42.8,12495.55
48300,36247,23884,4656,185900,2015-08-12,,3826.37
48301,50927,31691,44830,187000,2016-03-16,57.78,14727.33
48302,3386,33491,16394,189000,2015-08-24,31.12,7562.44
48303,22522,19028,40898,196000,2016-08-17,11.62,8488.5
48304,56289,17656,45184,175000,2014-06-20,34.89,10057.47
48305,51032,3251,29655,172900,2014-12-18,19,12648.81
48306,54087,30985,31243,77500,2013-06-14,51.08,279.68
48307,12722,39795,28255,199000,2016-10-27,92.49,13255.39
48308,5668,53580,40443,163000,2014-01-03,76.24,1594.95
48309,12561,25672,7194,165000,2014-10-10,60,10496.67
48310,54863,30897,50705,183000,2015-11-25,92.47,8331.74
48311,40591,22702,46769,177500,2015-08-25,6.37,
48312,31812,40119,24671,188000,2015-05-29,39.28,2946.17
48313,6612,16769,47239,188000,2015-09-10,41.1,5313.72
48314,54372,53236,7264,3900000,2016-01-04,94.75,1636.62
48315,15060,32951,51694,3900000,2016-01-04,47.42,8670.06
48316,53912,29112,40725,3900000,2016-01-04,26.1,5134.13
48317,6322,40421,6757,3900000,2016-01-04,40.48,3494.49
48318,36320,19679,39496,3900000,2016-01-04,,3360.68
48319,33450,46357,35233,3900000,2016-01-04,58.33,14382.35
48320,8078,30837,52625,3900000,2016-01-04,25.26,5435.64
48321,30149,35049,1281,3900000,2016-01-04,20.88,4221.95
48322,11741,53073,10855,142000,2013-08-20,47.37,11044.14
48323,49186,26963,4302,185000,2015-12-30,68.71,8279.69
48324,9433,44882,4579,166900,2013-05-21,19.05,11831.31
48325,51652,44641,10771,194500,2016-10-18,53.59,8601.81
48326,13475,35261,22034,166500,2014-08-27,82.07,12442.63
48327,613,7401,7730,185000,2015-10-20,30.98,763.95
48328,17165,9698,17989,169000,2013-12-04,29.83,
48329,26120,49264,6274,185000,2015-06-12,50.19,10780.08
48330,12622,3910,51126,170000,2014-01-15,65.73,
48331,22497,36379,20242,200000,2016-04-19,39.01,12445.81
48332,22858,13615,25259,199000,2016-09-09,65.59,13808.1
48333,16147,36932,13901,183090,2015-06-29,98.55,9002.49
48334,39358,23460,28996,189800,2016-05-09,27.79,9778.62
48335,46014,9604,35108,190900,2015-09-02,20.18,4525.39
48336,47380,7872,38479,167900,2013-09-26,20.55,14963.39
48337,36155,29946,10635,192500,2016-08-29,15.61,12346.27
48338,21681,15454,14757,174900,2015-06-22,93.57,14984.19
48339,12087,24700,51764,3900000,2016-01-04,73.34,2450.97
48340,51982,1518,38225,3900000,2016-01-04,41.75,14899.32
48341,20274,2025,18622,3900000,2016-01-04,86.39,1885.44
48342,42622,48473,35204,3900000,2016-01-04,,4172.59
48343,15299,46938,44022,3900000,2016-01-04,4.98,
48344,46476,43485,53670,3900000,2016-01-04,13.97,10382.63
48345,7928,27494,47079,3900000,2016-01-04,23.56,11508.03
48346,55423,45441,43304,3900000,2016-01-04,86.97,14136.76
48347,17157,20781,43170,3900000,2016-01-04,55.57,5963.12
48348,39719,22205,44245,3900000,2016-01-04,73.68,13172.28
48349,50565,44118,17749,3900000,2016-01-04,88.22,12181.64
48350,23081,38797,49420,3900000,2016-01-04,50.62,77.77
48351,16441,12273,51259,3900000,2016-01-04,34.46,14752.06
48352,54381,12174,7964,3900000,2016-01-04,53.69,5462.09
48353,53596,39350,4675,3900000,2016-01-04,88.73,4912.14
48354,29295,52588,49899,3900000,2016-01-04,48.16,12675.66
48355,33414,23192,45452,164900,2016-03-18,94.54,1810.8
48356,47147,10704,53497,70000,2013-10-30,35.61,3052.71
48357,9470,22773,32584,80000,2013-10-30,36,
48358,53175,11436,33661,141900,2014-06-17,0.72,5048.49
48359,20987,30503,51988,139000,2014-10-17,6.6,1427.23
48360,54175,40947,2987,149800,2015-09-23,58.86,2009.31
48361,18449,5349,11728,149900,2015-08-06,45.86,14650.07
48362,27327,50508,48501,134900,2014-07-17,29.75,8432.81
48363,14484,13702,40683,165000,2016-07-08,35.74,7653.66
48364,6233,43567,47449,149900,2015-10-16,39.84,6756.75
48365,41607,50698,51603,149900,2015-10-16,33.76,6257.79
48366,33515,53065,2917,163000,2016-05-24,66.71,3975.85
48367,35948,27701,54935,135000,2014-05-16,82.37,1324.91
48368,33120,31704,18828,128500,2014-02-21,40.62,4201.12
48369,24270,33338,31373,147000,2015-07-17,72.6,
48370,2688,40184,4242,151000,2015-12-15,3.91,11687.44
48371,21688,47647,3994,131000,2013-07-19,6.64,5285.89
48372,48436,32232,36544,168000,2016-06-30,31.91,2786.42
48373,39916,33570,3998,133500,2014-11-12,7.69,14418.37
48374,44976,53726,38627,147000,2015-06-12,68.31,807.06
48375,32864,25914,37544,150500,2015-08-26,19.78,2357.62
48376,44429,7835,36964,174000,2016-09-23,,5894.56
48377,36425,43257,43987,133500,2014-10-30,47.76,
48378,44273,29712,32764,143000,2015-10-29,7.66,8100.23
48379,3193,53773,38215,120500,2013-03-26,24.83,
48380,1481,7885,13931,125000,2013-12-13,89.88,13938.61
48381,4323,47518,45651,140000,2015-04-16,2.15,1923.72
48382,9664,37587,3984,115000,2013-02-15,18.48,11486.87
48383,13170,32136,32081,160000,2016-07-11,10.34,
48384,19986,17293,19410,147000,2015-06-26,40.81,10942.99
48385,20296,11144,11333,130000,2013-10-11,89.31,9058.07
48386,40641,11126,1006,128500,2013-08-23,36.16,14662.25
48387,56009,31755,1618,144900,2016-03-04,,
48388,7535,15592,7973,132000,2014-04-02,65.89,8690.1
48389,7685,19449,54259,162000,2016-05-16,32.88,7858.08
48390,34842,50047,13287,130000,2013-10-18,56.85,14823.61
48391,32764,13406,35162,127000,2013-07-02,24.05,
48392,14420,22036,24377,152000,2015-09-14,33.82,
48393,40176,26328,16065,141900,2014-12-29,17.96,700.2
48394,37769,24715,53685,168000,2016-07-01,85.68,6967.69
48395,45783,16201,7357,150000,2015-08-26,65.76,12831.13
48396,5742,19753,43315,140000,2015-06-02,18.05,5782.41
48397,17690,24506,47204,159000,2016-06-02,8.33,5243.52
48398,13289,23090,6195,136000,2014-12-10,28.56,3788.99
48399,5447,49989,6727,145900,2015-05-28,13.66,1369.43
48400,5636,29115,39829,173000,2016-09-14,44.21,
48401,20104,40727,26956,142500,2015-05-06,9.62,
48402,52401,32202,38378,130000,2014-05-09,14.57,9829.58
48403,51061,2255,8164,171000,2016-06-03,59.35,6288.55
48404,3359,28136,31195,132000,2014-12-04,54.27,1400.86
48405,23950,45947,27236,125000,2013-06-06,49.61,14035.97
48406,24024,16641,32654,137900,2014-06-26,40.83,
48407,20984,14693,374,162000,2016-05-25,16.65,12379.91
48408,34270,6857,22715,149900,2015-08-28,48.34,
48409,51017,22896,55051,160000,2016-05-31,63.93,9453.7
48410,55980,39448,21235,149900,2015-06-30,60.65,
48411,55647,3506,2012,130000,2013-08-28,23.82,13644.54
48412,11033,19103,25422,157900,2016-02-16,46.05,2964.22
48413,30761,52743,23568,128000,2014-12-04,39.42,6404.51
48414,16265,26343,54991,127000,2014-02-14,17.46,2027.1
48415,56428,28263,23397,145000,2015-08-21,89.66,13791.15
48416,39730,21794,32077,136500,2014-06-19,8.34,4210.36
48417,5073,32385,28822,160000,2016-04-29,14.22,9427.98
48418,18022,29439,17287,139800,2014-04-30,65.59,1979.98
48419,14186,22516,10769,130653,2015-10-14,57.64,14238.64
48420,16682,19914,8937,139900,2014-09-04,74.79,7727.47
48421,10217,11070,26971,160000,2016-04-29,90.86,10878.39
48422,33463,41304,35939,149000,2015-05-29,24.15,7952.62
48423,44602,3764,43308,150000,2016-01-29,26.33,1569.91
48424,14258,13537,35905,142500,2015-05-14,1.31,2192.58
48425,31548,6624,40814,139900,2014-06-10,24.88,10982.37
48426,31587,461,46511,139900,2014-07-30,19.14,9169.96
48427,10758,46534,52667,127400,2013-12-10,89.08,10841.58
48428,43401,22260,53117,173000,2016-09-15,20.32,10931.57
48429,53586,15276,5914,150000,2016-03-01,25.15,2943.44
48430,46824,26843,31034,125950,2013-07-30,96.49,5699.83
48431,32847,26219,53740,136000,2015-09-28,55.45,9078.71
48432,5169,3156,44988,128000,2013-08-08,75.47,
48433,14452,18920,29106,123000,2013-06-28,86.63,4950.66
48434,49433,43916,4647,136200,2015-01-30,18.08,12724.46
48435,39138,20985,24236,124000,2013-06-20,55.64,6833.71
48436,12392,50279,50570,152500,2015-12-21,52.31,1135.45
48437,40510,50330,37831,110000,2013-04-23,94.38,5071.6
48438,28236,46288,6349,147750,2016-03-22,58.36,13653.68
48439,7386,32402,4706,193890,2013-10-30,49.43,10616.69
48440,46354,23243,25425,193890,2013-10-30,59.16,14005.28
48441,42144,49405,13262,80000,2014-08-15,96.63,4381.92
48442,12787,5840,1435,105000,2014-03-14,85.33,7418.09
48443,15795,43457,3676,110000,2015-03-30,85.34,
48444,5504,45820,54209,46100,2014-10-14,16.26,5395.16
48445,20208,49014,22767,68000,2013-06-07,57.76,1313.6
48446,32969,4400,34929,140000,2016-04-25,96.69,13698.22
48447,20886,30724,14520,119000,2013-12-20,12.86,13455.92
48448,1370,48546,20084,151000,2016-03-08,13.19,11620.17
48449,20236,45589,44504,109000,2013-04-29,46.17,8095.62
48450,40984,36676,47774,148000,2015-09-21,52.56,2244.41
48451,25859,47856,52951,138000,2015-06-05,74.55,1104.63
48452,53192,19904,39091,110000,2013-05-24,58.87,718.4
48453,55274,19147,4493,120000,2015-12-15,76.75,2700.61
48454,11169,16423,53839,71000,2013-09-23,77.78,11159.03
48455,8622,24298,40547,128750,2013-09-04,72.15,12074.01
48456,29685,16432,4956,96000,2015-07-03,83.05,13370.92
48457,12215,21998,24645,110000,2015-09-25,99.34,3719.94
48458,12287,40207,21441,105400,2015-06-04,88.43,13868.04
48459,38072,32662,38848,89500,2014-10-28,84.37,13652.93
48460,34480,6205,2634,109000,2015-12-11,79.94,8817.98
48461,10581,45329,26765,105900,2016-03-23,56.8,13777.15
48462,29302,10584,22890,76500,2013-10-31,92.15,3922.76
48463,16672,27556,19336,105500,2014-08-13,50.4,2485.35
48464,34692,21852,27065,84500,2015-01-30,9.59,14848.76
48465,18984,49091,1137,95000,2015-07-02,24.79,13956.46
48466,11730,36183,19214,87500,2015-08-01,51.58,4303.72
48467,7221,6269,36218,92900,2015-04-13,92.44,297.04
48468,42515,33633,7169,103000,2015-08-04,,500.22
48469,9466,27469,36915,75500,2015-04-17,67.28,321.88
48470,31813,14090,20090,109800,2016-10-14,80.14,14605.34
48471,38539,32619,44507,109900,2015-09-15,26.58,5215.37
48472,25625,19321,44045,84900,2013-07-22,97.2,4618.89
48473,11304,3374,44781,99000,2014-09-30,9.05,642.69
48474,27099,21639,20112,95000,2016-07-01,14.41,10559.75
48475,37045,18688,30223,94000,2016-01-13,23.43,13340.75
48476,15358,1451,4891,65000,2014-06-18,25.55,12592.12
48477,45033,44701,37010,103000,2015-10-09,,14400.81
48478,55430,39996,34789,72000,2014-06-05,62.43,710.16
48479,51402,47869,35122,83000,2013-12-11,51.75,12634.37
48480,11195,37244,20207,100000,2016-03-11,56.06,12018.36
48481,1367,35442,28788,99000,2015-08-12,63.09,3045.92
48482,20414,41492,43372,86000,2014-06-02,50.26,
48483,33762,39071,33117,100000,2016-02-15,75.37,7490.53
48484,33342,41115,42576,83000,2013-11-08,,11249.27
48485,31128,13782,1003,106000,2015-09-02,26.28,2750.41
48486,35480,12130,34745,113000,2016-04-29,,5968.54
48487,21152,19879,24381,108900,2015-09-22,42.78,3351.48
48488,27619,15772,52858,105000,2015-07-21,91.93,5013.26
48489,23847,45880,4374,94000,2014-10-01,27.04,11327.62
48490,26367,17637,31414,110000,2016-04-28,83.4,1314.16
48491,6059,36766,6857,119900,2016-06-09,12.61,1837.6
48492,4709,39825,18796,81900,2014-09-24,77.43,10181.96
48493,33395,40538,11742,120000,2016-10-20,63.44,765.57
48494,42516,13367,16864,82000,2014-08-13,6.23,628.04
48495,13715,43504,49785,114000,2016-03-24,56.49,
48496,47711,17611,42970,76970,2013-08-02,,310.54
48497,19477,12004,20956,120000,2016-10-28,47.2,12690.9
48498,37098,47680,11830,83900,2013-11-01,51.96,14813.05
48499,42475,19780,44566,95900,2015-04-28,34.51,9279.29
48500,45484,3810,49775,84425,2014-12-29,25.68,10920.58
48501,19027,14650,36498,82000,2014-02-14,29.14,9406.28
48502,19854,4211,6681,105000,2015-05-12,4.88,9895.3
48503,24453,17464,46788,81500,2014-06-17,84.9,3302.84
48504,14647,52519,32098,107900,2015-10-09,83.31,9135.58
48505,43315,34487,2258,116800,2016-10-06,60.24,7865.32
48506,3945,700,45805,84000,2014-11-24,,
48507,11143,18760,34310,76000,2013-12-10,36.24,3179.59
48508,23994,22395,26573,84500,2014-06-20,61.87,13990.7
48509,16540,16116,15071,80000,2014-09-08,92.02,2037.21
48510,7344,872,1395,117000,2013-08-23,23.42,14224.15
48511,43564,45519,7414,150000,2015-08-28,19.44,3689.06
48512,35374,37299,13239,141000,2014-09-02,61.83,
48513,46902,36059,14609,145000,2015-10-09,22.44,14826.01
48514,35234,24063,46880,108000,2013-04-19,22.29,6972.62
48515,42384,40539,12562,130000,2015-09-30,94.45,5429.31
48516,19070,21472,34004,109200,2014-07-18,43.57,
48517,33966,28596,9600,122500,2016-06-20,3.38,2988.09
48518,47495,24260,42413,97500,2015-12-30,40.26,10092.29
48519,11396,7262,19776,130000,2015-12-14,8.4,2865.34
48520,3617,36349,38713,110000,2014-11-03,74.58,1215.7
48521,12638,24682,51347,100000,2015-06-30,61.91,4254.56
48522,13777,22962,39145,140000,2016-04-15,,3930.78
48523,3506,32582,45076,124500,2013-07-02,3.16,809.42
48524,46880,43903,9128,129921,2013-06-28,54.98,8432.52
48525,43482,30466,13561,136000,2014-05-13,57.56,6765.15
48526,53460,20035,51889,195500,2016-05-16,61.31,
48527,15039,41507,23183,122000,2013-05-16,40.99,6849.25
48528,19189,45877,29400,124000,2014-12-12,74.19,8745.64
48529,41424,35153,31384,150000,2015-12-30,99.69,11264.66
48530,5711,23468,22643,123000,2014-06-26,11.43,
48531,54018,23800,15695,168000,2016-06-29,73.41,792.64
48532,34901,37246,46944,147000,2015-04-10,49.67,881.8
48533,12760,43332,43386,141500,2015-10-01,98.62,11479.78
48534,16111,50719,1475,157000,2015-01-16,97.19,6484.3
48535,25468,5313,42328,132000,2014-01-23,,10110.27
48536,38518,27134,35162,105000,2014-02-24,30.29,6868.49
48537,28648,8530,36081,134000,2014-07-18,69.65,11716.14
48538,30376,51541,24892,135000,2014-06-10,45.63,7038.87
48539,24799,49087,34671,139000,2014-10-10,37.03,
48540,23769,22660,9324,121303,2013-05-06,73.02,8116.97
48541,8194,52008,53543,131500,2014-10-17,25.07,
48542,10081,35167,5359,170000,2015-11-25,68.99,8384.7
48543,15055,13449,39111,130000,2014-04-28,90.08,860.64
48544,4471,11907,2193,163000,2014-05-16,72.41,4883.8
48545,22410,52095,46188,109000,2013-06-19,78.23,
48546,39614,11805,10197,140000,2014-07-10,89.56,1621.48
48547,27022,23737,23739,215000,2016-10-18,51.85,10628.28
48548,12897,49085,48536,115025,2016-02-27,,
48549,6202,1025,2493,155000,2015-08-05,,12474.21
48550,53436,27911,56212,95000,2015-05-20,59.53,9206.69
48551,51833,50469,6843,149000,2015-12-21,8.87,12618.2
48552,36305,44089,7728,118000,2015-02-10,23.52,5477.4
48553,32236,2257,43935,139900,2015-01-09,41.38,12256.08
48554,7792,35140,31737,132800,2014-02-07,17.67,14566.96
48555,6972,9453,47897,99000,2013-08-13,79.56,10946.07
48556,32830,4649,55068,168000,2015-12-11,63.84,1706
48557,11504,41142,16517,134825,2013-01-07,43.39,
48558,2436,12994,52850,122000,2013-11-25,29.19,8508.68
48559,35939,27995,26476,169900,2016-07-21,92.33,
48560,56373,37065,24626,122000,2013-05-07,31.82,7337.24
48561,5388,40605,2012,126000,2013-04-19,82.82,7292.72
48562,22353,42532,30381,141900,2013-05-21,43.83,281.62
48563,24751,14731,47497,141900,2013-05-14,50.98,9237.46
48564,24865,18980,45042,141900,2013-05-06,60.61,1108.11
48565,51821,16013,13398,141900,2013-02-12,41,12450.68
48566,1373,24539,19412,141900,2013-02-07,59.17,3712.25
48567,55196,36642,3138,155100,2016-04-15,40.12,12726.55
48568,168,7930,51074,182000,2016-01-20,82.1,9672.38
48569,20625,47460,56093,168000,2015-10-16,5.68,
48570,34246,20848,17360,191900,2016-04-01,51.62,9546.03
48571,23096,6362,19595,183000,2016-03-01,97.85,3662.29
48572,22259,6224,47944,170000,2016-06-22,57.95,13485.51
48573,4219,17430,40001,140000,2013-07-11,54.43,13832.65
48574,8425,35173,44238,185000,2014-10-14,93.24,8906.13
48575,6120,50022,6995,205000,2016-02-12,40.54,3839.89
48576,23136,9045,46913,170000,2013-08-28,53.05,1555.54
48577,45563,6164,45693,175000,2016-07-15,89.94,8876.7
48578,7744,12413,36911,160000,2015-07-29,3.52,646.65
48579,32073,27455,4413,155000,2016-03-31,59.67,
48580,41700,27894,54732,126100,2014-10-29,55.91,
48581,198,45778,1691,144900,2016-06-30,18.27,4327.67
48582,54309,6309,28432,168000,2016-04-18,96.74,
48583,14299,53036,859,160000,2016-04-13,11.84,11093.28
48584,21577,48117,44622,163500,2016-07-26,64.03,734.86
48585,29800,6989,31470,155000,2015-03-27,80.54,11680.18
48586,24049,32079,20738,100000,2015-05-29,28.71,
48587,16856,53599,37941,155000,2015-12-31,69.78,2736.79
48588,21035,48586,52167,125500,2014-10-07,46.98,3509.25
48589,26782,25433,38878,100000,2014-12-29,96.84,
48590,30218,52498,16566,146000,2014-01-07,43.06,1016.69
48591,40885,6585,29139,125000,2016-09-01,91.26,1542.86
48592,33988,4277,6622,135000,2015-11-13,33.54,2881.62
48593,31315,23910,29078,147000,2015-09-30,61.29,11488.82
48594,1475,48791,34241,67000,2013-11-27,31.2,6848.34
48595,30851,42699,849,139000,2014-06-30,22.99,5555.4
48596,18346,21678,5566,160000,2016-07-13,50.24,6235.38
48597,50211,13522,2658,9500,2014-05-29,35.05,
48598,13986,31772,36490,125000,2014-10-08,22.35,6419.6
48599,27264,48396,37811,90000,2016-04-15,60.83,1061.01
48600,29151,5116,56015,125000,2015-02-11,45.95,11414.68
48601,31625,27808,50557,88000,2016-02-25,8.53,5967.12
48602,43063,29349,13976,148000,2016-08-17,21.41,12077.96
48603,28887,44005,25070,149000,2015-09-25,52.72,10432.14
48604,49423,14186,13113,55000,2013-06-04,77.75,14215.56
48605,47607,30192,53311,107900,2014-10-31,21.7,13390.43
48606,26150,39340,48972,150000,2016-06-27,8.83,14965.7
48607,48619,9221,21563,130000,2016-08-17,51.89,8996.44
48608,17036,18070,35907,115000,2013-06-28,76.7,2717.19
48609,52465,25031,17965,127900,2015-01-06,81.83,9355.17
48610,41536,36674,31433,83000,2016-02-02,51.74,4510.79
48611,12891,2507,55223,168900,2016-06-08,41.22,5311.51
48612,46154,31626,40732,147900,2015-07-15,7.22,1832.15
48613,28243,1825,32879,136000,2016-03-07,18.9,8286.17
48614,3459,52898,48573,124000,2014-05-21,26.81,230.54
48615,48936,24147,43315,136000,2016-04-13,87.72,
48616,4781,1817,55673,170000,2016-06-22,54.42,2395.39
48617,46634,23489,37304,107250,2013-08-30,26.56,2051.82
48618,24309,44795,25906,120000,2015-08-31,19.36,9727.44
48619,47747,34639,13238,113000,2014-08-12,47.42,12940.63
48620,6670,32470,24341,135000,2015-11-24,77.31,12959.96
48621,31238,32496,34249,65000,2014-06-25,83.91,13968.88
48622,28806,5594,15887,140000,2015-08-25,51.68,10749.87
48623,55065,30396,45575,78000,2013-06-18,38.99,13977.08
48624,45172,48831,40889,98000,2015-03-27,74.33,12331.54
48625,14506,46700,719,108900,2013-12-11,39.2,
48626,9528,18094,50753,99000,2013-06-03,48.63,6527.24
48627,8496,35616,37479,106000,2013-12-04,63.94,11829.74
48628,37534,19059,15720,143000,2015-02-10,19.8,11117.2
48629,42603,49450,1292,60000,2013-08-01,0.35,14621.87
48630,44536,30659,49014,161000,2016-06-10,46.51,4347.04
48631,41577,19871,21669,95000,2015-12-11,79.65,11201.06
48632,30356,5872,52341,173000,2016-09-09,14.36,13283.1
48633,27665,50302,17331,129900,2015-04-17,78.49,12471.71
48634,2656,35044,41320,120000,2015-06-11,5.73,12130.48
48635,33285,53394,5958,123500,2014-12-01,9.64,1246.92
48636,5763,2955,45046,105000,2016-04-18,15.57,
48637,8828,15262,45737,122000,2015-09-16,94.03,3143.93
48638,2811,21266,15095,123000,2015-07-02,50.48,8812.72
48639,44813,13590,48960,155000,2016-10-17,87.03,4103.86
48640,48118,4727,47950,118000,2014-01-20,54.08,10522.53
48641,47556,10380,51721,130000,2015-10-23,36.64,2529.62
48642,41269,27124,21766,116200,2015-08-20,83.34,1671.04
48643,18381,29459,11418,75000,2016-07-15,76.37,2067.51
48644,5521,24546,54693,108000,2013-12-18,7.13,1464.98
48645,55026,35699,1531,140000,2015-06-29,63.66,2773.67
48646,4281,25143,28540,41000,2014-03-28,94.39,2341.64
48647,17810,38811,3364,163500,2015-11-13,11.2,3451.36
48648,19190,31492,23661,170000,2016-06-17,17.31,4455.67
48649,25950,43252,46793,116900,2013-07-26,21.6,1367.23
48650,38927,46578,46218,140000,2015-04-02,45.67,9035.18
48651,26549,30615,29417,125000,2015-12-02,3.25,5093.93
48652,26760,34797,19571,128500,2013-10-03,46.99,482.62
48653,17159,10917,50880,117000,2013-09-27,55.12,
48654,3809,51060,21888,132000,2013-08-29,51.82,
48655,41483,15849,49693,150000,2015-10-29,61.67,14003.76
48656,36266,33677,39995,211000,2016-04-15,4.02,2220.88
48657,22574,50062,50771,132500,2016-02-12,1,
48658,12389,49818,23012,83500,2015-05-22,42.97,5899.4
48659,25355,43543,30453,170000,2015-09-11,61.29,3595.05
48660,12363,31534,52372,87339,2013-10-14,58.74,6065.75
48661,23523,34024,29831,15000,2014-06-19,2.89,13407.08
48662,52826,4917,19001,42000,2016-09-07,44.38,
48663,10369,9403,48287,145000,2015-04-16,41.21,10486.18
48664,19031,51439,40598,140000,2014-11-21,4.71,3505.24
48665,20858,32297,31818,139900,2013-06-10,55.65,5576.35
48666,17384,10605,6970,126900,2015-03-12,5.05,1748.71
48667,19148,52150,38575,153000,2015-08-12,42.88,12658.67
48668,5102,6078,55657,133000,2014-09-16,99.28,12163.58
48669,44781,11794,32212,119500,2014-03-27,28.36,4644.32
48670,34230,24017,34971,131000,2015-05-07,12.73,6754.56
48671,27502,20980,23457,135000,2016-03-14,0.8,8703.97
48672,14913,11410,35798,10010,2016-08-18,63.91,11581.94
48673,51555,4199,54848,117000,2013-08-27,45.99,13666.57
48674,23103,38119,215,123000,2014-09-11,24.13,10081.02
48675,50283,16842,1081,149500,2015-06-12,14.68,1169.23
48676,21283,22611,21109,152500,2015-09-09,11.75,2854.86
48677,39324,30443,22203,193000,2016-06-09,19.25,12989.86
48678,40702,37882,47492,150000,2015-04-29,19.7,1331.67
48679,48560,50181,7898,147000,2016-02-22,18.86,13649.28
48680,56112,2795,13230,167000,2015-04-16,91.37,5817.2
48681,34707,9603,48823,110000,2016-06-14,79.84,1635.72
48682,1616,45877,44729,50000,2015-11-09,59.24,10223.09
48683,650,6330,29392,152500,2015-10-27,2.04,7120.03
48684,17210,32658,52306,136000,2016-01-05,0.04,11270.1
48685,5891,30783,37546,101500,2013-12-31,16.63,12292.92
48686,51551,21369,27704,108000,2016-02-12,59.7,12128.2
48687,25457,41009,37994,94000,2015-10-08,,13758.88
48688,35495,6444,14845,98000,2015-09-23,33.9,2637.72
48689,21219,48310,16759,68000,2014-04-16,98.55,
48690,15299,9399,30468,83500,2016-04-04,2.37,607.02
48691,52655,2628,37630,76500,2013-11-27,,535.56
48692,4431,48659,40530,73546,2015-03-20,72.07,13039.02
48693,1852,11217,28151,80250,2016-03-11,58.27,8087.75
48694,41616,51467,55046,101997,2015-12-22,25.36,2735.2
48695,54955,51314,49094,80500,2016-02-26,22.07,11245.29
48696,2372,5557,7130,127500,2016-08-26,24.57,12315.1
48697,52127,47000,50116,75000,2015-09-28,13.44,12299.33
48698,2400,8239,16894,109900,2013-01-15,61.8,2212.46
